pais,iso3c,departamento,fecha_resultado,n,n_acum
Peru,PER,HUANCAVELICA,2020-12-10,7,7770
Peru,PER,HUANCAVELICA,2020-12-11,7,7777
Peru,PER,HUANCAVELICA,2020-12-12,1,7778
Peru,PER,HUANCAVELICA,2020-12-13,16,7794
Peru,PER,HUANCAVELICA,2020-12-14,4,7798
Peru,PER,HUANCAVELICA,2020-12-15,13,7811
Peru,PER,HUANCAVELICA,2020-12-16,6,7817
Peru,PER,HUANCAVELICA,2020-12-17,8,7825
Peru,PER,HUANCAVELICA,2020-12-18,5,7830
Peru,PER,HUANCAVELICA,2020-12-19,2,7832
Peru,PER,HUANCAVELICA,2020-12-20,3,7835
Peru,PER,HUANCAVELICA,2020-12-21,6,7841
Peru,PER,HUANCAVELICA,2020-12-22,9,7850
Peru,PER,HUANCAVELICA,2020-12-23,8,7858
Peru,PER,HUANCAVELICA,2020-12-24,2,7860
Peru,PER,HUANCAVELICA,2020-12-25,1,7861
Peru,PER,HUANCAVELICA,2020-12-26,2,7863
Peru,PER,HUANCAVELICA,2020-12-27,4,7867
Peru,PER,HUANCAVELICA,2020-12-28,32,7899
Peru,PER,HUANCAVELICA,2020-12-29,5,7904
Peru,PER,HUANCAVELICA,2020-12-30,9,7913
Peru,PER,HUANCAVELICA,2020-12-31,11,7924
Peru,PER,HUANCAVELICA,2021-01-01,2,7926
Peru,PER,HUANCAVELICA,2021-01-02,1,7927
Peru,PER,HUANCAVELICA,2021-01-03,9,7936
Peru,PER,HUANCAVELICA,2021-01-04,5,7941
Peru,PER,HUANCAVELICA,2021-01-05,5,7946
Peru,PER,HUANCAVELICA,2021-01-06,3,7949
Peru,PER,HUANCAVELICA,2021-01-07,9,7958
Peru,PER,HUANCAVELICA,2021-01-08,2,7960
Peru,PER,HUANCAVELICA,2021-01-09,2,7962
Peru,PER,HUANCAVELICA,2021-01-10,5,7967
Peru,PER,HUANCAVELICA,2021-01-11,15,7982
Peru,PER,HUANCAVELICA,2021-01-12,5,7987
Peru,PER,HUANCAVELICA,2021-01-13,52,8039
Peru,PER,HUANCAVELICA,2021-01-14,12,8051
Peru,PER,HUANCAVELICA,2021-01-15,9,8060
Peru,PER,HUANCAVELICA,2021-01-16,11,8071
Peru,PER,HUANCAVELICA,2021-01-17,3,8074
Peru,PER,HUANCAVELICA,2021-01-18,6,8080
Peru,PER,HUANCAVELICA,2021-01-19,91,8171
Peru,PER,HUANCAVELICA,2021-01-20,27,8198
Peru,PER,HUANCAVELICA,2021-01-21,32,8230
Peru,PER,HUANCAVELICA,2021-01-22,25,8255
Peru,PER,HUANCAVELICA,2021-01-23,19,8274
Peru,PER,HUANCAVELICA,2021-01-24,13,8287
Peru,PER,HUANCAVELICA,2021-01-25,26,8313
Peru,PER,HUANCAVELICA,2021-01-26,27,8340
Peru,PER,HUANCAVELICA,2021-01-27,31,8371
Peru,PER,HUANCAVELICA,2021-01-28,67,8438
Peru,PER,HUANCAVELICA,2021-01-29,112,8550
Peru,PER,HUANCAVELICA,2021-01-30,24,8574
Peru,PER,HUANCAVELICA,2021-01-31,15,8589
Peru,PER,HUANCAVELICA,2021-02-01,41,8630
Peru,PER,HUANCAVELICA,2021-02-02,44,8674
Peru,PER,HUANCAVELICA,2021-02-03,52,8726
Peru,PER,HUANCAVELICA,2021-02-04,67,8793
Peru,PER,HUANCAVELICA,2021-02-05,40,8833
Peru,PER,HUANCAVELICA,2021-02-06,35,8868
Peru,PER,HUANCAVELICA,2021-02-07,34,8902
Peru,PER,HUANCAVELICA,2021-02-08,38,8940
Peru,PER,HUANCAVELICA,2021-02-09,37,8977
Peru,PER,HUANCAVELICA,2021-02-10,50,9027
Peru,PER,HUANCAVELICA,2021-02-11,86,9113
Peru,PER,HUANCAVELICA,2021-02-12,53,9166
Peru,PER,HUANCAVELICA,2021-02-13,32,9198
Peru,PER,HUANCAVELICA,2021-02-14,15,9213
Peru,PER,HUANCAVELICA,2021-02-15,52,9265
Peru,PER,HUANCAVELICA,2021-02-16,64,9329
Peru,PER,HUANCAVELICA,2021-02-17,57,9386
Peru,PER,HUANCAVELICA,2021-02-18,38,9424
Peru,PER,HUANCAVELICA,2021-02-19,56,9480
Peru,PER,HUANCAVELICA,2021-02-20,28,9508
Peru,PER,HUANCAVELICA,2021-02-21,17,9525
Peru,PER,HUANCAVELICA,2021-02-22,33,9558
Peru,PER,HUANCAVELICA,2021-02-23,39,9597
Peru,PER,HUANCAVELICA,2021-02-24,20,9617
Peru,PER,HUANCAVELICA,2021-02-25,30,9647
Peru,PER,HUANCAVELICA,2021-02-26,20,9667
Peru,PER,HUANCAVELICA,2021-02-27,24,9691
Peru,PER,HUANCAVELICA,2021-02-28,21,9712
Peru,PER,HUANCAVELICA,2021-03-01,37,9749
Peru,PER,HUANCAVELICA,2021-03-02,35,9784
Peru,PER,HUANCAVELICA,2021-03-03,42,9826
Peru,PER,HUANCAVELICA,2021-03-04,36,9862
Peru,PER,HUANCAVELICA,2021-03-05,53,9915
Peru,PER,HUANCAVELICA,2021-03-06,19,9934
Peru,PER,HUANCAVELICA,2021-03-07,22,9956
Peru,PER,HUANCAVELICA,2021-03-08,42,9998
Peru,PER,HUANCAVELICA,2021-03-09,35,10033
Peru,PER,HUANCAVELICA,2021-03-10,29,10062
Peru,PER,HUANCAVELICA,2021-03-11,46,10108
Peru,PER,HUANCAVELICA,2021-03-12,31,10139
Peru,PER,HUANCAVELICA,2021-03-13,40,10179
Peru,PER,HUANCAVELICA,2021-03-14,27,10206
Peru,PER,HUANCAVELICA,2021-03-15,37,10243
Peru,PER,HUANCAVELICA,2021-03-16,39,10282
Peru,PER,HUANCAVELICA,2021-03-17,32,10314
Peru,PER,HUANCAVELICA,2021-03-18,55,10369
Peru,PER,HUANCAVELICA,2021-03-19,57,10426
Peru,PER,HUANCAVELICA,2021-03-20,52,10478
Peru,PER,HUANCAVELICA,2021-03-21,33,10511
Peru,PER,HUANCAVELICA,2021-03-22,48,10559
Peru,PER,HUANCAVELICA,2021-03-23,45,10604
Peru,PER,HUANCAVELICA,2021-03-24,49,10653
Peru,PER,HUANCAVELICA,2021-03-25,48,10701
Peru,PER,HUANCAVELICA,2021-03-26,49,10750
Peru,PER,HUANCAVELICA,2021-03-27,48,10798
Peru,PER,HUANCAVELICA,2021-03-28,32,10830
Peru,PER,HUANCAVELICA,2021-03-29,67,10897
Peru,PER,HUANCAVELICA,2021-03-30,65,10962
Peru,PER,HUANCAVELICA,2021-03-31,49,11011
Peru,PER,HUANCAVELICA,2021-04-01,50,11061
Peru,PER,HUANCAVELICA,2021-04-02,54,11115
Peru,PER,HUANCAVELICA,2021-04-03,55,11170
Peru,PER,HUANCAVELICA,2021-04-04,60,11230
Peru,PER,HUANCAVELICA,2021-04-05,70,11300
Peru,PER,HUANCAVELICA,2021-04-06,75,11375
Peru,PER,HUANCAVELICA,2021-04-07,65,11440
Peru,PER,HUANCAVELICA,2021-04-08,61,11501
Peru,PER,HUANCAVELICA,2021-04-09,101,11602
Peru,PER,HUANCAVELICA,2021-04-10,92,11694
Peru,PER,HUANCAVELICA,2021-04-11,40,11734
Peru,PER,HUANCAVELICA,2021-04-12,106,11840
Peru,PER,HUANCAVELICA,2021-04-13,116,11956
Peru,PER,HUANCAVELICA,2021-04-14,116,12072
Peru,PER,HUANCAVELICA,2021-04-15,95,12167
Peru,PER,HUANCAVELICA,2021-04-16,76,12243
Peru,PER,HUANCAVELICA,2021-04-17,72,12315
Peru,PER,HUANCAVELICA,2021-04-18,90,12405
Peru,PER,HUANCAVELICA,2021-04-19,102,12507
Peru,PER,HUANCAVELICA,2021-04-20,74,12581
Peru,PER,HUANCAVELICA,2021-04-21,67,12648
Peru,PER,HUANCAVELICA,2021-04-22,100,12748
Peru,PER,HUANCAVELICA,2021-04-23,83,12831
Peru,PER,HUANCAVELICA,2021-04-24,79,12910
Peru,PER,HUANCAVELICA,2021-04-25,26,12936
Peru,PER,HUANCAVELICA,2021-04-26,76,13012
Peru,PER,HUANCAVELICA,2021-04-27,94,13106
Peru,PER,HUANCAVELICA,2021-04-28,76,13182
Peru,PER,HUANCAVELICA,2021-04-29,58,13240
Peru,PER,HUANCAVELICA,2021-04-30,67,13307
Peru,PER,HUANCAVELICA,2021-05-01,38,13345
Peru,PER,HUANCAVELICA,2021-05-02,26,13371
Peru,PER,HUANCAVELICA,2021-05-03,57,13428
Peru,PER,HUANCAVELICA,2021-05-04,38,13466
Peru,PER,HUANCAVELICA,2021-05-05,41,13507
Peru,PER,HUANCAVELICA,2021-05-06,59,13566
Peru,PER,HUANCAVELICA,2021-05-07,86,13652
Peru,PER,HUANCAVELICA,2021-05-08,94,13746
Peru,PER,HUANCAVELICA,2021-05-09,22,13768
Peru,PER,HUANCAVELICA,2021-05-10,59,13827
Peru,PER,HUANCAVELICA,2021-05-11,45,13872
Peru,PER,HUANCAVELICA,2021-05-12,47,13919
Peru,PER,HUANCAVELICA,2021-05-13,79,13998
Peru,PER,HUANCAVELICA,2021-05-14,82,14080
Peru,PER,HUANCAVELICA,2021-05-15,54,14134
Peru,PER,HUANCAVELICA,2021-05-16,92,14226
Peru,PER,HUANCAVELICA,2021-05-17,43,14269
Peru,PER,HUANCAVELICA,2021-05-18,37,14306
Peru,PER,HUANCAVELICA,2021-05-19,44,14350
Peru,PER,HUANCAVELICA,2021-05-20,40,14390
Peru,PER,HUANCAVELICA,2021-05-21,44,14434
Peru,PER,HUANCAVELICA,2021-05-22,30,14464
Peru,PER,HUANCAVELICA,2021-05-23,23,14487
Peru,PER,HUANCAVELICA,2021-05-24,33,14520
Peru,PER,HUANCAVELICA,2021-05-25,28,14548
Peru,PER,HUANCAVELICA,2021-05-26,38,14586
Peru,PER,HUANCAVELICA,2021-05-27,44,14630
Peru,PER,HUANCAVELICA,2021-05-28,27,14657
Peru,PER,HUANCAVELICA,2021-05-29,29,14686
Peru,PER,HUANCAVELICA,2021-05-30,18,14704
Peru,PER,HUANCAVELICA,2021-05-31,49,14753
Peru,PER,HUANCAVELICA,2021-06-01,40,14793
Peru,PER,HUANCAVELICA,2021-06-02,39,14832
Peru,PER,HUANCAVELICA,2021-06-03,42,14874
Peru,PER,HUANCAVELICA,2021-06-04,18,14892
Peru,PER,HUANCAVELICA,2021-06-05,24,14916
Peru,PER,HUANCAVELICA,2021-06-06,6,14922
Peru,PER,HUANCAVELICA,2021-06-07,30,14952
Peru,PER,HUANCAVELICA,2021-06-08,24,14976
Peru,PER,HUANCAVELICA,2021-06-09,13,14989
Peru,PER,HUANCAVELICA,2021-06-10,23,15012
Peru,PER,HUANCAVELICA,2021-06-11,10,15022
Peru,PER,HUANCAVELICA,2021-06-12,17,15039
Peru,PER,HUANCAVELICA,2021-06-13,15,15054
Peru,PER,HUANCAVELICA,2021-06-14,23,15077
Peru,PER,HUANCAVELICA,2021-06-15,30,15107
Peru,PER,HUANCAVELICA,2021-06-16,21,15128
Peru,PER,HUANCAVELICA,2021-06-17,19,15147
Peru,PER,HUANCAVELICA,2021-06-18,18,15165
Peru,PER,HUANCAVELICA,2021-06-19,10,15175
Peru,PER,HUANCAVELICA,2021-06-20,7,15182
Peru,PER,HUANCAVELICA,2021-06-21,22,15204
Peru,PER,HUANCAVELICA,2021-06-22,20,15224
Peru,PER,HUANCAVELICA,2021-06-23,24,15248
Peru,PER,HUANCAVELICA,2021-06-24,25,15273
Peru,PER,HUANCAVELICA,2021-06-25,15,15288
Peru,PER,HUANCAVELICA,2021-06-26,17,15305
Peru,PER,HUANCAVELICA,2021-06-27,10,15315
Peru,PER,HUANCAVELICA,2021-06-28,14,15329
Peru,PER,HUANCAVELICA,2021-06-29,12,15341
Peru,PER,HUANCAVELICA,2021-06-30,16,15357
Peru,PER,HUANCAVELICA,2021-07-01,14,15371
Peru,PER,HUANCAVELICA,2021-07-02,17,15388
Peru,PER,HUANCAVELICA,2021-07-03,26,15414
Peru,PER,HUANCAVELICA,2021-07-04,7,15421
Peru,PER,HUANCAVELICA,2021-07-05,28,15449
Peru,PER,HUANCAVELICA,2021-07-06,10,15459
Peru,PER,HUANCAVELICA,2021-07-07,12,15471
Peru,PER,HUANCAVELICA,2021-07-08,17,15488
Peru,PER,HUANCAVELICA,2021-07-09,28,15516
Peru,PER,HUANCAVELICA,2021-07-10,9,15525
Peru,PER,HUANCAVELICA,2021-07-11,7,15532
Peru,PER,HUANCAVELICA,2021-07-12,15,15547
Peru,PER,HUANCAVELICA,2021-07-13,18,15565
Peru,PER,HUANCAVELICA,2021-07-14,25,15590
Peru,PER,HUANCAVELICA,2021-07-15,7,15597
Peru,PER,HUANCAVELICA,2021-07-16,19,15616
Peru,PER,HUANCAVELICA,2021-07-17,6,15622
Peru,PER,HUANCAVELICA,2021-07-18,3,15625
Peru,PER,HUANCAVELICA,2021-07-19,16,15641
Peru,PER,HUANCAVELICA,2021-07-20,24,15665
Peru,PER,HUANCAVELICA,2021-07-21,16,15681
Peru,PER,HUANCAVELICA,2021-07-22,14,15695
Peru,PER,HUANCAVELICA,2021-07-23,20,15715
Peru,PER,HUANCAVELICA,2021-07-24,14,15729
Peru,PER,HUANCAVELICA,2021-07-25,5,15734
Peru,PER,HUANCAVELICA,2021-07-26,14,15748
Peru,PER,HUANCAVELICA,2021-07-27,12,15760
Peru,PER,HUANCAVELICA,2021-07-28,13,15773
Peru,PER,HUANCAVELICA,2021-07-29,16,15789
Peru,PER,HUANCAVELICA,2021-07-30,23,15812
Peru,PER,HUANCAVELICA,2021-07-31,6,15818
Peru,PER,HUANCAVELICA,2021-08-01,7,15825
Peru,PER,HUANCAVELICA,2021-08-02,9,15834
Peru,PER,HUANCAVELICA,2021-08-03,19,15853
Peru,PER,HUANCAVELICA,2021-08-04,4,15857
Peru,PER,HUANCAVELICA,2021-08-05,8,15865
Peru,PER,HUANCAVELICA,2021-08-06,13,15878
Peru,PER,HUANCAVELICA,2021-08-07,14,15892
Peru,PER,HUANCAVELICA,2021-08-08,9,15901
Peru,PER,HUANCAVELICA,2021-08-09,15,15916
Peru,PER,HUANCAVELICA,2021-08-10,22,15938
Peru,PER,HUANCAVELICA,2021-08-11,16,15954
Peru,PER,HUANCAVELICA,2021-08-12,14,15968
Peru,PER,HUANCAVELICA,2021-08-13,9,15977
Peru,PER,HUANCAVELICA,2021-08-14,9,15986
Peru,PER,HUANCAVELICA,2021-08-15,5,15991
Peru,PER,HUANCAVELICA,2021-08-16,9,16000
Peru,PER,HUANCAVELICA,2021-08-17,20,16020
Peru,PER,HUANCAVELICA,2021-08-18,23,16043
Peru,PER,HUANCAVELICA,2021-08-19,15,16058
Peru,PER,HUANCAVELICA,2021-08-20,8,16066
Peru,PER,HUANCAVELICA,2021-08-21,5,16071
Peru,PER,HUANCAVELICA,2021-08-22,12,16083
Peru,PER,HUANCAVELICA,2021-08-23,6,16089
Peru,PER,HUANCAVELICA,2021-08-24,15,16104
Peru,PER,HUANCAVELICA,2021-08-25,6,16110
Peru,PER,HUANCAVELICA,2021-08-26,8,16118
Peru,PER,HUANCAVELICA,2021-08-27,5,16123
Peru,PER,HUANCAVELICA,2021-08-28,3,16126
Peru,PER,HUANCAVELICA,2021-08-29,5,16131
Peru,PER,HUANCAVELICA,2021-08-30,7,16138
Peru,PER,HUANCAVELICA,2021-08-31,5,16143
Peru,PER,HUANCAVELICA,2021-09-01,17,16160
Peru,PER,HUANCAVELICA,2021-09-02,7,16167
Peru,PER,HUANCAVELICA,2021-09-03,10,16177
Peru,PER,HUANCAVELICA,2021-09-04,6,16183
Peru,PER,HUANCAVELICA,2021-09-05,4,16187
Peru,PER,HUANCAVELICA,2021-09-06,7,16194
Peru,PER,HUANCAVELICA,2021-09-07,4,16198
Peru,PER,HUANCAVELICA,2021-09-08,3,16201
Peru,PER,HUANCAVELICA,2021-09-09,1,16202
Peru,PER,HUANCAVELICA,2021-09-10,4,16206
Peru,PER,HUANCAVELICA,2021-09-11,5,16211
Peru,PER,HUANCAVELICA,2021-09-12,3,16214
Peru,PER,HUANCAVELICA,2021-09-13,13,16227
Peru,PER,HUANCAVELICA,2021-09-14,8,16235
Peru,PER,HUANCAVELICA,2021-09-15,3,16238
Peru,PER,HUANCAVELICA,2021-09-16,16,16254
Peru,PER,HUANCAVELICA,2021-09-17,4,16258
Peru,PER,HUANCAVELICA,2021-09-18,4,16262
Peru,PER,HUANCAVELICA,2021-09-19,7,16269
Peru,PER,HUANCAVELICA,2021-09-20,12,16281
Peru,PER,HUANCAVELICA,2021-09-21,10,16291
Peru,PER,HUANCAVELICA,2021-09-22,9,16300
Peru,PER,HUANCAVELICA,2021-09-23,2,16302
Peru,PER,HUANCAVELICA,2021-09-24,7,16309
Peru,PER,HUANCAVELICA,2021-09-25,7,16316
Peru,PER,HUANCAVELICA,2021-09-26,5,16321
Peru,PER,HUANCAVELICA,2021-09-27,7,16328
Peru,PER,HUANCAVELICA,2021-09-28,4,16332
Peru,PER,HUANCAVELICA,2021-09-29,3,16335
Peru,PER,HUANCAVELICA,2021-09-30,4,16339
Peru,PER,HUANCAVELICA,2021-10-01,1,16340
Peru,PER,HUANCAVELICA,2021-10-02,6,16346
Peru,PER,HUANCAVELICA,2021-10-03,4,16350
Peru,PER,HUANCAVELICA,2021-10-04,7,16357
Peru,PER,HUANCAVELICA,2021-10-05,7,16364
Peru,PER,HUANCAVELICA,2021-10-06,2,16366
Peru,PER,HUANCAVELICA,2021-10-07,4,16370
Peru,PER,HUANCAVELICA,2021-10-08,5,16375
Peru,PER,HUANCAVELICA,2021-10-09,10,16385
Peru,PER,HUANCAVELICA,2021-10-10,3,16388
Peru,PER,HUANCAVELICA,2021-10-11,3,16391
Peru,PER,HUANCAVELICA,2021-10-12,3,16394
Peru,PER,HUANCAVELICA,2021-10-13,5,16399
Peru,PER,HUANCAVELICA,2021-10-14,7,16406
Peru,PER,HUANCAVELICA,2021-10-15,10,16416
Peru,PER,HUANCAVELICA,2021-10-16,7,16423
Peru,PER,HUANCAVELICA,2021-10-17,6,16429
Peru,PER,HUANCAVELICA,2021-10-18,7,16436
Peru,PER,HUANCAVELICA,2021-10-19,7,16443
Peru,PER,HUANCAVELICA,2021-10-20,7,16450
Peru,PER,HUANCAVELICA,2021-10-21,4,16454
Peru,PER,HUANCAVELICA,2021-10-22,1,16455
Peru,PER,HUANCAVELICA,2021-10-23,4,16459
Peru,PER,HUANCAVELICA,2021-10-24,1,16460
Peru,PER,HUANCAVELICA,2021-10-25,7,16467
Peru,PER,HUANCAVELICA,2021-10-26,4,16471
Peru,PER,HUANCAVELICA,2021-10-27,9,16480
Peru,PER,HUANCAVELICA,2021-10-28,6,16486
Peru,PER,HUANCAVELICA,2021-10-29,2,16488
Peru,PER,HUANCAVELICA,2021-10-30,7,16495
Peru,PER,HUANCAVELICA,2021-10-31,3,16498
Peru,PER,HUANCAVELICA,2021-11-01,6,16504
Peru,PER,HUANCAVELICA,2021-11-02,11,16515
Peru,PER,HUANCAVELICA,2021-11-03,8,16523
Peru,PER,HUANCAVELICA,2021-11-04,14,16537
Peru,PER,HUANCAVELICA,2021-11-05,3,16540
Peru,PER,HUANCAVELICA,2021-11-06,3,16543
Peru,PER,HUANCAVELICA,2021-11-07,3,16546
Peru,PER,HUANCAVELICA,2021-11-08,8,16554
Peru,PER,HUANCAVELICA,2021-11-09,8,16562
Peru,PER,HUANCAVELICA,2021-11-10,12,16574
Peru,PER,HUANCAVELICA,2021-11-11,9,16583
Peru,PER,HUANCAVELICA,2021-11-12,9,16592
Peru,PER,HUANCAVELICA,2021-11-13,8,16600
Peru,PER,HUANCAVELICA,2021-11-14,13,16613
Peru,PER,HUANCAVELICA,2021-11-15,9,16622
Peru,PER,HUANCAVELICA,2021-11-16,4,16626
Peru,PER,HUANCAVELICA,2021-11-17,1,16627
Peru,PER,HUANCAVELICA,2021-11-18,3,16630
Peru,PER,HUANCAVELICA,2021-11-19,13,16643
Peru,PER,HUANCAVELICA,2021-11-20,6,16649
Peru,PER,HUANCAVELICA,2021-11-21,4,16653
Peru,PER,HUANCAVELICA,2021-11-22,2,16655
Peru,PER,HUANCAVELICA,2021-11-23,7,16662
Peru,PER,HUANCAVELICA,2021-11-24,3,16665
Peru,PER,HUANCAVELICA,2021-11-25,2,16667
Peru,PER,HUANCAVELICA,2021-11-26,4,16671
Peru,PER,HUANCAVELICA,2021-11-27,4,16675
Peru,PER,HUANCAVELICA,2021-11-28,2,16677
Peru,PER,HUANCAVELICA,2021-11-29,3,16680
Peru,PER,HUANCAVELICA,2021-11-30,2,16682
Peru,PER,HUANCAVELICA,2021-12-01,5,16687
Peru,PER,HUANCAVELICA,2021-12-02,2,16689
Peru,PER,HUANCAVELICA,2021-12-03,6,16695
Peru,PER,HUANCAVELICA,2021-12-04,8,16703
Peru,PER,HUANCAVELICA,2021-12-05,2,16705
Peru,PER,HUANCAVELICA,2021-12-06,4,16709
Peru,PER,HUANCAVELICA,2021-12-07,6,16715
Peru,PER,HUANCAVELICA,2021-12-08,1,16716
Peru,PER,HUANCAVELICA,2021-12-09,3,16719
Peru,PER,HUANCAVELICA,2021-12-10,5,16724
Peru,PER,HUANCAVELICA,2021-12-11,6,16730
Peru,PER,HUANCAVELICA,2021-12-12,7,16737
Peru,PER,HUANCAVELICA,2021-12-13,9,16746
Peru,PER,HUANCAVELICA,2021-12-14,13,16759
Peru,PER,HUANCAVELICA,2021-12-15,6,16765
Peru,PER,HUANCAVELICA,2021-12-16,6,16771
Peru,PER,HUANCAVELICA,2021-12-17,16,16787
Peru,PER,HUANCAVELICA,2021-12-18,9,16796
Peru,PER,HUANCAVELICA,2021-12-19,3,16799
Peru,PER,HUANCAVELICA,2021-12-20,14,16813
Peru,PER,HUANCAVELICA,2021-12-21,7,16820
Peru,PER,HUANCAVELICA,2021-12-22,13,16833
Peru,PER,HUANCAVELICA,2021-12-23,12,16845
Peru,PER,HUANCAVELICA,2021-12-24,9,16854
Peru,PER,HUANCAVELICA,2021-12-25,2,16856
Peru,PER,HUANCAVELICA,2021-12-26,2,16858
Peru,PER,HUANCAVELICA,2021-12-27,7,16865
Peru,PER,HUANCAVELICA,2021-12-28,9,16874
Peru,PER,HUANCAVELICA,2021-12-29,5,16879
Peru,PER,HUANCAVELICA,2021-12-30,10,16889
Peru,PER,HUANCAVELICA,2021-12-31,6,16895
Peru,PER,HUANCAVELICA,2022-01-01,5,16900
Peru,PER,HUANCAVELICA,2022-01-02,3,16903
Peru,PER,HUANCAVELICA,2022-01-03,9,16912
Peru,PER,HUANCAVELICA,2022-01-04,12,16924
Peru,PER,HUANCAVELICA,2022-01-05,31,16955
Peru,PER,HUANCAVELICA,2022-01-06,58,17013
Peru,PER,HUANCAVELICA,2022-01-07,41,17054
Peru,PER,HUANCAVELICA,2022-01-08,70,17124
Peru,PER,HUANCAVELICA,2022-01-09,46,17170
Peru,PER,HUANCAVELICA,2022-01-10,94,17264
Peru,PER,HUANCAVELICA,2022-01-11,87,17351
Peru,PER,HUANCAVELICA,2022-01-12,171,17522
Peru,PER,HUANCAVELICA,2022-01-13,213,17735
Peru,PER,HUANCAVELICA,2022-01-14,259,17994
Peru,PER,HUANCAVELICA,2022-01-15,173,18167
Peru,PER,HUANCAVELICA,2022-01-16,159,18326
Peru,PER,HUANCAVELICA,2022-01-17,386,18712
Peru,PER,HUANCAVELICA,2022-01-18,345,19057
Peru,PER,HUANCAVELICA,2022-01-19,344,19401
Peru,PER,HUANCAVELICA,2022-01-20,416,19817
Peru,PER,HUANCAVELICA,2022-01-21,396,20213
Peru,PER,HUANCAVELICA,2022-01-22,296,20509
Peru,PER,HUANCAVELICA,2022-01-23,207,20716
Peru,PER,HUANCAVELICA,2022-01-24,372,21088
Peru,PER,HUANCAVELICA,2022-01-25,262,21350
Peru,PER,HUANCAVELICA,2022-01-26,245,21595
Peru,PER,HUANCAVELICA,2022-01-27,254,21849
Peru,PER,HUANCAVELICA,2022-01-28,280,22129
Peru,PER,HUANCAVELICA,2022-01-29,186,22315
Peru,PER,HUANCAVELICA,2022-01-30,158,22473
Peru,PER,HUANCAVELICA,2022-01-31,292,22765
Peru,PER,HUANCAVELICA,2022-02-01,153,22918
Peru,PER,HUANCAVELICA,2022-02-02,283,23201
Peru,PER,HUANCAVELICA,2022-02-03,241,23442
Peru,PER,HUANCAVELICA,2022-02-04,283,23725
Peru,PER,HUANCAVELICA,2022-02-05,213,23938
Peru,PER,HUANCAVELICA,2022-02-06,174,24112
Peru,PER,HUANCAVELICA,2022-02-07,151,24263
Peru,PER,HUANCAVELICA,2022-02-08,128,24391
Peru,PER,HUANCAVELICA,2022-02-09,172,24563
Peru,PER,HUANCAVELICA,2022-02-10,114,24677
Peru,PER,HUANCAVELICA,2022-02-11,106,24783
Peru,PER,HUANCAVELICA,2022-02-12,122,24905
Peru,PER,HUANCAVELICA,2022-02-13,43,24948
Peru,PER,HUANCAVELICA,2022-02-14,54,25002
Peru,PER,HUANCAVELICA,2022-02-15,52,25054
Peru,PER,HUANCAVELICA,2022-02-16,89,25143
Peru,PER,HUANCAVELICA,2022-02-17,43,25186
Peru,PER,HUANCAVELICA,2022-02-18,64,25250
Peru,PER,HUANCAVELICA,2022-02-19,69,25319
Peru,PER,HUANCAVELICA,2022-02-20,43,25362
Peru,PER,HUANCAVELICA,2022-02-21,50,25412
Peru,PER,HUANCAVELICA,2022-02-22,62,25474
Peru,PER,HUANCAVELICA,2022-02-23,43,25517
Peru,PER,HUANCAVELICA,2022-02-24,30,25547
Peru,PER,HUANCAVELICA,2022-02-25,26,25573
Peru,PER,HUANCAVELICA,2022-02-26,46,25619
Peru,PER,HUANCAVELICA,2022-02-27,13,25632
Peru,PER,HUANCAVELICA,2022-02-28,25,25657
Peru,PER,HUANCAVELICA,2022-03-01,19,25676
Peru,PER,HUANCAVELICA,2022-03-02,31,25707
Peru,PER,HUANCAVELICA,2022-03-03,20,25727
Peru,PER,HUANCAVELICA,2022-03-04,27,25754
Peru,PER,HUANCAVELICA,2022-03-05,16,25770
Peru,PER,HUANCAVELICA,2022-03-06,4,25774
Peru,PER,HUANCAVELICA,2022-03-07,8,25782
Peru,PER,HUANCAVELICA,2022-03-08,15,25797
Peru,PER,HUANCAVELICA,2022-03-09,11,25808
Peru,PER,HUANCAVELICA,2022-03-10,40,25848
Peru,PER,HUANCAVELICA,2022-03-11,12,25860
Peru,PER,HUANCAVELICA,2022-03-12,3,25863
Peru,PER,HUANCAVELICA,2022-03-13,7,25870
Peru,PER,HUANCAVELICA,2022-03-14,6,25876
Peru,PER,HUANCAVELICA,2022-03-15,8,25884
Peru,PER,HUANCAVELICA,2022-03-16,7,25891
Peru,PER,HUANCAVELICA,2022-03-17,12,25903
Peru,PER,HUANCAVELICA,2022-03-18,3,25906
Peru,PER,HUANCAVELICA,2022-03-19,6,25912
Peru,PER,HUANCAVELICA,2022-03-20,7,25919
Peru,PER,HUANCAVELICA,2022-03-21,10,25929
Peru,PER,HUANCAVELICA,2022-03-22,9,25938
Peru,PER,HUANCAVELICA,2022-03-23,5,25943
Peru,PER,HUANCAVELICA,2022-03-24,12,25955
Peru,PER,HUANCAVELICA,2022-03-25,8,25963
Peru,PER,HUANCAVELICA,2022-03-26,1,25964
Peru,PER,HUANCAVELICA,2022-03-27,17,25981
Peru,PER,HUANCAVELICA,2022-03-28,8,25989
Peru,PER,HUANCAVELICA,2022-03-29,3,25992
Peru,PER,HUANCAVELICA,2022-03-30,2,25994
Peru,PER,HUANCAVELICA,2022-03-31,3,25997
Peru,PER,HUANCAVELICA,2022-04-01,3,26000
Peru,PER,HUANCAVELICA,2022-04-02,2,26002
